,topic,model,group,npmiscore
3610,Mathematics,Category-Level Topics,75.0,0.09795
3611,Mathematics,Category-Level Topics,76.0,0.06401
3612,Mathematics,Category-Level Topics,77.0,0.07086
3613,Mathematics,Category-Level Topics,78.0,-0.02804
3614,Mathematics,Category-Level Topics,79.0,0.08475
3615,Mathematics,Category-Level Topics,80.0,0.05474
3616,Mathematics,Category-Level Topics,81.0,0.0159
3617,Mathematics,Category-Level Topics,82.0,0.00213
3618,Mathematics,Category-Level Topics,83.0,0.06448
3619,Mathematics,Category-Level Topics,84.0,0.05106
3620,Mathematics,Category-Level Topics,85.0,0.06031
3621,Mathematics,Category-Level Topics,86.0,0.02025
3622,Mathematics,Category-Level Topics,87.0,0.10423
3623,Mathematics,Category-Level Topics,88.0,0.08045
3624,Mathematics,Category-Level Topics,89.0,0.06874
3625,Mathematics,Category-Level Topics,90.0,0.0549
3626,Mathematics,Category-Level Topics,91.0,0.02141
3627,Mathematics,Category-Level Topics,92.0,0.02122
3628,Mathematics,Category-Level Topics,93.0,0.02027
3629,Mathematics,Category-Level Topics,94.0,0.04073
3630,Mathematics,Category-Level Topics,95.0,0.0919
3631,Mathematics,Category-Level Topics,96.0,0.05651
3632,Mathematics,Category-Level Topics,97.0,0.03013
3633,Mathematics,Category-Level Topics,98.0,0.04102
3634,Mathematics,Category-Level Topics,99.0,0.08188
3635,Mathematics,Category-Level Topics,100.0,0.03728
3636,Photography,Category-Level Topics,0.0,0.24415
3637,Photography,Category-Level Topics,1.0,0.30484
3638,Photography,Category-Level Topics,2.0,0.19204
3639,Photography,Category-Level Topics,3.0,0.10554
3640,Photography,Category-Level Topics,4.0,0.15971
3641,Photography,Category-Level Topics,5.0,0.13899
3642,Photography,Category-Level Topics,6.0,0.08955
3643,Photography,Category-Level Topics,7.0,0.10904
3644,Photography,Category-Level Topics,8.0,0.1185
3645,Photography,Category-Level Topics,9.0,0.01336
3646,Photography,Category-Level Topics,10.0,0.03998
3647,Photography,Category-Level Topics,11.0,0.07957
3648,Photography,Category-Level Topics,12.0,0.01132
3649,Photography,Category-Level Topics,13.0,0.02246
3650,Photography,Category-Level Topics,14.0,-0.00501
3651,Photography,Category-Level Topics,15.0,-0.00553
3652,Photography,Category-Level Topics,16.0,-0.00862
3653,Photography,Category-Level Topics,17.0,0.04055
3654,Photography,Category-Level Topics,18.0,0.00169
3655,Photography,Category-Level Topics,19.0,0.06152
3656,Photography,Category-Level Topics,20.0,0.00347
3657,Photography,Category-Level Topics,21.0,0.00688
3658,Photography,Category-Level Topics,22.0,0.04451
3659,Photography,Category-Level Topics,23.0,-0.04411
3660,Photography,Category-Level Topics,24.0,0.03525
3661,Photography,Category-Level Topics,25.0,-0.04053
3662,Photography,Category-Level Topics,26.0,-0.07626
3663,Photography,Category-Level Topics,27.0,0.0008
3664,Photography,Category-Level Topics,28.0,-0.00856
3665,Photography,Category-Level Topics,29.0,0.02847
3666,Photography,Category-Level Topics,30.0,-0.0493
3667,Photography,Category-Level Topics,31.0,-0.04877
3668,Photography,Category-Level Topics,32.0,-0.05881
3669,Photography,Category-Level Topics,33.0,0.04584
3670,Photography,Category-Level Topics,34.0,0.02671
3671,Photography,Category-Level Topics,35.0,-0.06155
3672,Photography,Category-Level Topics,36.0,-0.03077
3673,Photography,Category-Level Topics,37.0,0.04194
3674,Photography,Category-Level Topics,38.0,0.00316
3675,Photography,Category-Level Topics,39.0,0.01412
3676,Photography,Category-Level Topics,40.0,-0.0388
3677,Photography,Category-Level Topics,41.0,-0.00841
3678,Photography,Category-Level Topics,42.0,-0.02437
3679,Photography,Category-Level Topics,43.0,-0.06348
3680,Photography,Category-Level Topics,44.0,0.01745
3681,Photography,Category-Level Topics,45.0,0.02868
3682,Photography,Category-Level Topics,46.0,-0.06939
3683,Photography,Category-Level Topics,47.0,0.02439
3684,Photography,Category-Level Topics,48.0,-0.03748
3685,Photography,Category-Level Topics,49.0,-0.00812
3686,Photography,Category-Level Topics,50.0,0.00712
3687,Photography,Category-Level Topics,51.0,-0.01485
3688,Photography,Category-Level Topics,52.0,-0.07433
3689,Photography,Category-Level Topics,53.0,-0.00287
3690,Photography,Category-Level Topics,54.0,0.0222
3691,Photography,Category-Level Topics,55.0,-0.04357
3692,Photography,Category-Level Topics,56.0,0.03185
3693,Photography,Category-Level Topics,57.0,-0.0256
3694,Photography,Category-Level Topics,58.0,-0.04136
3695,Photography,Category-Level Topics,59.0,-0.03746
3696,Photography,Category-Level Topics,60.0,-0.02467
3697,Photography,Category-Level Topics,61.0,-0.03016
3698,Photography,Category-Level Topics,62.0,-0.04902
3699,Photography,Category-Level Topics,63.0,-0.07148
3700,Photography,Category-Level Topics,64.0,0.03512
3701,Photography,Category-Level Topics,65.0,0.00502
3702,Photography,Category-Level Topics,66.0,0.0533
3703,Photography,Category-Level Topics,67.0,0.02574
3704,Photography,Category-Level Topics,68.0,0.01499
3705,Photography,Category-Level Topics,69.0,-0.0155
3706,Photography,Category-Level Topics,70.0,0.01708
3707,Photography,Category-Level Topics,71.0,-0.00883
3708,Photography,Category-Level Topics,72.0,0.02831
3709,Photography,Category-Level Topics,73.0,0.02941
3710,Photography,Category-Level Topics,74.0,0.00023
3711,Photography,Category-Level Topics,75.0,0.00473
3712,Photography,Category-Level Topics,76.0,-0.06135
3713,Photography,Category-Level Topics,77.0,0.01351
3714,Photography,Category-Level Topics,78.0,-0.02227
3715,Photography,Category-Level Topics,79.0,-0.05208
3716,Photography,Category-Level Topics,80.0,-0.02951
3717,Photography,Category-Level Topics,81.0,-0.00476
3718,Photography,Category-Level Topics,82.0,-0.03495
3719,Photography,Category-Level Topics,83.0,-0.04769
3720,Photography,Category-Level Topics,84.0,-0.07514
3721,Photography,Category-Level Topics,85.0,-0.01012
3722,Photography,Category-Level Topics,86.0,-0.03956
3723,Photography,Category-Level Topics,87.0,-0.03655
3724,Photography,Category-Level Topics,88.0,-0.0071
3725,Photography,Category-Level Topics,89.0,-0.07435
3726,Photography,Category-Level Topics,90.0,0.00473
3727,Photography,Category-Level Topics,91.0,-0.02905
3728,Photography,Category-Level Topics,92.0,-0.05307
3729,Photography,Category-Level Topics,93.0,-0.03203
3730,Photography,Category-Level Topics,94.0,-0.03417
3731,Photography,Category-Level Topics,95.0,0.01927
3732,Photography,Category-Level Topics,96.0,-0.05093
3733,Photography,Category-Level Topics,97.0,-0.06474
3734,Photography,Category-Level Topics,98.0,-0.01314
3735,Photography,Category-Level Topics,99.0,-0.03056
3736,Photography,Category-Level Topics,100.0,0.04595
3737,Middle,Category-Level Topics,0.0,0.19288
3738,Middle,Category-Level Topics,1.0,0.17989
3739,Middle,Category-Level Topics,2.0,0.17218
3740,Middle,Category-Level Topics,3.0,0.171
3741,Middle,Category-Level Topics,4.0,0.17243
3742,Middle,Category-Level Topics,5.0,0.07172
3743,Middle,Category-Level Topics,6.0,0.09321
3744,Middle,Category-Level Topics,7.0,0.09424
3745,Middle,Category-Level Topics,8.0,0.09847
3746,Middle,Category-Level Topics,9.0,0.08093
3747,Middle,Category-Level Topics,10.0,0.0641
3748,Middle,Category-Level Topics,11.0,0.02716
3749,Middle,Category-Level Topics,12.0,0.10482
3750,Middle,Category-Level Topics,13.0,0.04702
3751,Middle,Category-Level Topics,14.0,0.0112
3752,Middle,Category-Level Topics,15.0,0.03207
3753,Middle,Category-Level Topics,16.0,-0.04591
3754,Middle,Category-Level Topics,17.0,-0.00761
3755,Middle,Category-Level Topics,18.0,-0.02694
3756,Middle,Category-Level Topics,19.0,0.02964
3757,Middle,Category-Level Topics,20.0,0.03958
3758,Middle,Category-Level Topics,21.0,-0.00427
3759,Middle,Category-Level Topics,22.0,0.11169
3760,Middle,Category-Level Topics,23.0,0.04912
3761,Middle,Category-Level Topics,24.0,0.05039
3762,Middle,Category-Level Topics,25.0,0.04623
3763,Middle,Category-Level Topics,26.0,-0.00375
3764,Middle,Category-Level Topics,27.0,0.03443
3765,Middle,Category-Level Topics,28.0,0.00048
3766,Middle,Category-Level Topics,29.0,-0.01319
3767,Middle,Category-Level Topics,30.0,0.02052
3768,Middle,Category-Level Topics,31.0,0.00273
3769,Middle,Category-Level Topics,32.0,0.06914
3770,Middle,Category-Level Topics,33.0,-0.0335
3771,Middle,Category-Level Topics,34.0,-0.07564
3772,Middle,Category-Level Topics,35.0,-0.01463
3773,Middle,Category-Level Topics,36.0,-0.01002
3774,Middle,Category-Level Topics,37.0,-0.04127
3775,Middle,Category-Level Topics,38.0,-0.02652
3776,Middle,Category-Level Topics,39.0,-0.01731
3777,Middle,Category-Level Topics,40.0,-0.00019
3778,Middle,Category-Level Topics,41.0,-0.00866
3779,Middle,Category-Level Topics,42.0,0.0523
3780,Middle,Category-Level Topics,43.0,-0.09975
3781,Middle,Category-Level Topics,44.0,-0.02786
3782,Middle,Category-Level Topics,45.0,0.00083
3783,Middle,Category-Level Topics,46.0,-0.05277
3784,Middle,Category-Level Topics,47.0,-0.03881
3785,Middle,Category-Level Topics,48.0,-0.0886
3786,Middle,Category-Level Topics,49.0,0.0092
3787,Middle,Category-Level Topics,50.0,-0.04816
3788,Middle,Category-Level Topics,51.0,-0.06042
3789,Middle,Category-Level Topics,52.0,-0.09305
3790,Middle,Category-Level Topics,53.0,-0.01584
3791,Middle,Category-Level Topics,54.0,-0.0206
3792,Middle,Category-Level Topics,55.0,-0.04629
3793,Middle,Category-Level Topics,56.0,0.05091
3794,Middle,Category-Level Topics,57.0,-0.04201
3795,Middle,Category-Level Topics,58.0,-0.00238
3796,Middle,Category-Level Topics,59.0,-0.02483
3797,Middle,Category-Level Topics,60.0,-0.13253
3798,Middle,Category-Level Topics,61.0,-0.0283
3799,Middle,Category-Level Topics,62.0,-0.01418
3800,Middle,Category-Level Topics,63.0,-0.0356
3801,Middle,Category-Level Topics,64.0,0.05416
3802,Middle,Category-Level Topics,65.0,-0.0419
3803,Middle,Category-Level Topics,66.0,-0.04269
3804,Middle,Category-Level Topics,67.0,-0.0675
3805,Middle,Category-Level Topics,68.0,-0.11152
3806,Middle,Category-Level Topics,69.0,-0.06776
3807,Middle,Category-Level Topics,70.0,-0.0195
3808,Middle,Category-Level Topics,71.0,-0.03058
3809,Middle,Category-Level Topics,72.0,-0.05284
3810,Middle,Category-Level Topics,73.0,-0.03845
3811,Middle,Category-Level Topics,74.0,0.01394
3812,Middle,Category-Level Topics,75.0,-0.00228
3813,Middle,Category-Level Topics,76.0,-0.11433
3814,Middle,Category-Level Topics,77.0,-0.08116
3815,Middle,Category-Level Topics,78.0,-0.08409
3816,Middle,Category-Level Topics,79.0,0.06064
3817,Middle,Category-Level Topics,80.0,-0.03691
3818,Middle,Category-Level Topics,81.0,-0.07361
3819,Middle,Category-Level Topics,82.0,-0.05863
3820,Middle,Category-Level Topics,83.0,-0.06889
3821,Middle,Category-Level Topics,84.0,-0.03692
3822,Middle,Category-Level Topics,85.0,-0.04607
3823,Middle,Category-Level Topics,86.0,-0.04855
3824,Middle,Category-Level Topics,87.0,-0.0722
3825,Middle,Category-Level Topics,88.0,-0.07911
3826,Middle,Category-Level Topics,89.0,-0.07157
3827,Middle,Category-Level Topics,90.0,0.00872
3828,Middle,Category-Level Topics,91.0,-0.05338
3829,Middle,Category-Level Topics,92.0,-0.09305
3830,Middle,Category-Level Topics,93.0,-0.04423
3831,Middle,Category-Level Topics,94.0,-0.05276
3832,Middle,Category-Level Topics,95.0,-0.13545
3833,Middle,Category-Level Topics,96.0,-0.07278
3834,Middle,Category-Level Topics,97.0,-0.00662
3835,Middle,Category-Level Topics,98.0,-0.12474
3836,Middle,Category-Level Topics,99.0,-0.06986
3837,Middle,Category-Level Topics,100.0,-0.04338
3838,Video,Category-Level Topics,0.0,0.17638
3839,Video,Category-Level Topics,1.0,0.26465
3840,Video,Category-Level Topics,2.0,0.12201
3841,Video,Category-Level Topics,3.0,0.19044
3842,Video,Category-Level Topics,4.0,0.23895
3843,Video,Category-Level Topics,5.0,0.13161
3844,Video,Category-Level Topics,6.0,0.15473
3845,Video,Category-Level Topics,7.0,0.12247
3846,Video,Category-Level Topics,8.0,0.1206
3847,Video,Category-Level Topics,9.0,0.09554
3848,Video,Category-Level Topics,10.0,0.09684
3849,Video,Category-Level Topics,11.0,0.0794
3850,Video,Category-Level Topics,12.0,0.06375
3851,Video,Category-Level Topics,13.0,0.1465
3852,Video,Category-Level Topics,14.0,0.17147
3853,Video,Category-Level Topics,15.0,0.17632
3854,Video,Category-Level Topics,16.0,0.05107
3855,Video,Category-Level Topics,17.0,0.12269
3856,Video,Category-Level Topics,18.0,0.11207
3857,Video,Category-Level Topics,19.0,0.11391
3858,Video,Category-Level Topics,20.0,0.12113
3859,Video,Category-Level Topics,21.0,0.10181
3860,Video,Category-Level Topics,22.0,0.04866
3861,Video,Category-Level Topics,23.0,0.13048
3862,Video,Category-Level Topics,24.0,0.1136
3863,Video,Category-Level Topics,25.0,0.12613
3864,Video,Category-Level Topics,26.0,0.12826
3865,Video,Category-Level Topics,27.0,-0.00069
3866,Video,Category-Level Topics,28.0,0.12425
3867,Video,Category-Level Topics,29.0,0.11587
3868,Video,Category-Level Topics,30.0,0.09142
3869,Video,Category-Level Topics,31.0,0.11719
3870,Video,Category-Level Topics,32.0,0.08936
3871,Video,Category-Level Topics,33.0,0.11141
3872,Video,Category-Level Topics,34.0,-0.01558
3873,Video,Category-Level Topics,35.0,0.10122
3874,Video,Category-Level Topics,36.0,0.02494
3875,Video,Category-Level Topics,37.0,0.05056
3876,Video,Category-Level Topics,38.0,0.05909
3877,Video,Category-Level Topics,39.0,0.05299
3878,Video,Category-Level Topics,40.0,0.06316
3879,Video,Category-Level Topics,41.0,0.08085
3880,Video,Category-Level Topics,42.0,0.06317
3881,Video,Category-Level Topics,43.0,0.06691
3882,Video,Category-Level Topics,44.0,0.08846
3883,Video,Category-Level Topics,45.0,0.05667
3884,Video,Category-Level Topics,46.0,0.0191
3885,Video,Category-Level Topics,47.0,-0.03364
3886,Video,Category-Level Topics,48.0,0.00594
3887,Video,Category-Level Topics,49.0,0.11389
3888,Video,Category-Level Topics,50.0,0.0251
3889,Video,Category-Level Topics,51.0,0.09435
3890,Video,Category-Level Topics,52.0,0.00186
3891,Video,Category-Level Topics,53.0,0.11535
3892,Video,Category-Level Topics,54.0,0.05114
3893,Video,Category-Level Topics,55.0,0.07044
3894,Video,Category-Level Topics,56.0,0.01
3895,Video,Category-Level Topics,57.0,0.05393
3896,Video,Category-Level Topics,58.0,0.09842
3897,Video,Category-Level Topics,59.0,0.06102
3898,Video,Category-Level Topics,60.0,0.01512
3899,Video,Category-Level Topics,61.0,0.01363
3900,Video,Category-Level Topics,62.0,0.0806
3901,Video,Category-Level Topics,63.0,0.08745
3902,Video,Category-Level Topics,64.0,0.02294
3903,Video,Category-Level Topics,65.0,-0.02047
3904,Video,Category-Level Topics,66.0,0.05025
3905,Video,Category-Level Topics,67.0,0.04774
3906,Video,Category-Level Topics,68.0,0.05859
3907,Video,Category-Level Topics,69.0,-0.07592
3908,Video,Category-Level Topics,70.0,0.06562
3909,Video,Category-Level Topics,71.0,-0.00339
3910,Video,Category-Level Topics,72.0,-0.02792
3911,Video,Category-Level Topics,73.0,-0.01861
3912,Video,Category-Level Topics,74.0,-0.0095
3913,Video,Category-Level Topics,75.0,-0.01079
3914,Video,Category-Level Topics,76.0,-0.0164
3915,Video,Category-Level Topics,77.0,0.01889
3916,Video,Category-Level Topics,78.0,0.02596
3917,Video,Category-Level Topics,79.0,0.01033
3918,Video,Category-Level Topics,80.0,-0.02311
3919,Video,Category-Level Topics,81.0,0.07078
3920,Video,Category-Level Topics,82.0,-0.03331
3921,Video,Category-Level Topics,83.0,0.04468
3922,Video,Category-Level Topics,84.0,0.04911
3923,Video,Category-Level Topics,85.0,0.03105
3924,Video,Category-Level Topics,86.0,-0.02295
3925,Video,Category-Level Topics,87.0,0.02148
3926,Video,Category-Level Topics,88.0,0.03519
3927,Video,Category-Level Topics,89.0,0.0527
3928,Video,Category-Level Topics,90.0,0.03228
3929,Video,Category-Level Topics,91.0,0.03264
3930,Video,Category-Level Topics,92.0,0.03572
3931,Video,Category-Level Topics,93.0,-0.00677
3932,Video,Category-Level Topics,94.0,-0.00572
3933,Video,Category-Level Topics,95.0,0.00699
3934,Video,Category-Level Topics,96.0,0.12636
3935,Video,Category-Level Topics,97.0,0.01372
3936,Video,Category-Level Topics,98.0,0.0341
3937,Video,Category-Level Topics,99.0,0.01104
3938,Video,Category-Level Topics,100.0,0.01356
3939,Basketball,Category-Level Topics,0.0,0.03488
3940,Basketball,Category-Level Topics,1.0,0.05827
3941,Basketball,Category-Level Topics,2.0,0.10158
3942,Basketball,Category-Level Topics,3.0,0.07016
3943,Basketball,Category-Level Topics,4.0,0.15271
3944,Basketball,Category-Level Topics,5.0,0.08443
3945,Basketball,Category-Level Topics,6.0,0.06599
3946,Basketball,Category-Level Topics,7.0,0.14319
3947,Basketball,Category-Level Topics,8.0,0.09624
3948,Basketball,Category-Level Topics,9.0,0.06097
3949,Basketball,Category-Level Topics,10.0,0.03118
3950,Basketball,Category-Level Topics,11.0,0.02648
3951,Basketball,Category-Level Topics,12.0,-0.05303
3952,Basketball,Category-Level Topics,13.0,0.03966
3953,Basketball,Category-Level Topics,14.0,0.00149
3954,Basketball,Category-Level Topics,15.0,-0.02337
3955,Basketball,Category-Level Topics,16.0,0.07794
3956,Basketball,Category-Level Topics,17.0,0.00387
3957,Basketball,Category-Level Topics,18.0,0.00658
3958,Basketball,Category-Level Topics,19.0,-0.021
3959,Basketball,Category-Level Topics,20.0,0.03061
3960,Basketball,Category-Level Topics,21.0,0.03361
3961,Basketball,Category-Level Topics,22.0,-0.028
3962,Basketball,Category-Level Topics,23.0,-0.00827
3963,Basketball,Category-Level Topics,24.0,0.02792
3964,Basketball,Category-Level Topics,25.0,0.01929
3965,Basketball,Category-Level Topics,26.0,0.05081
3966,Basketball,Category-Level Topics,27.0,-0.00387
3967,Basketball,Category-Level Topics,28.0,-0.01013
3968,Basketball,Category-Level Topics,29.0,-0.0803
3969,Basketball,Category-Level Topics,30.0,0.01379
3970,Basketball,Category-Level Topics,31.0,0.00731
3971,Basketball,Category-Level Topics,32.0,-0.039
3972,Basketball,Category-Level Topics,33.0,-0.03087
3973,Basketball,Category-Level Topics,34.0,0.0152
3974,Basketball,Category-Level Topics,35.0,0.00724
3975,Basketball,Category-Level Topics,36.0,-0.03194
3976,Basketball,Category-Level Topics,37.0,-0.05284
3977,Basketball,Category-Level Topics,38.0,-0.02699
3978,Basketball,Category-Level Topics,39.0,-0.03943
3979,Basketball,Category-Level Topics,40.0,0.01869
3980,Basketball,Category-Level Topics,41.0,0.00175
3981,Basketball,Category-Level Topics,42.0,-0.04564
3982,Basketball,Category-Level Topics,43.0,-0.0025
3983,Basketball,Category-Level Topics,44.0,-0.01413
3984,Basketball,Category-Level Topics,45.0,-0.00159
3985,Basketball,Category-Level Topics,46.0,-0.04086
3986,Basketball,Category-Level Topics,47.0,0.01415
3987,Basketball,Category-Level Topics,48.0,-0.03127
3988,Basketball,Category-Level Topics,49.0,-0.02459
3989,Basketball,Category-Level Topics,50.0,-0.00592
3990,Basketball,Category-Level Topics,51.0,-0.0686
3991,Basketball,Category-Level Topics,52.0,-0.02004
3992,Basketball,Category-Level Topics,53.0,-0.03508
